zip,county,state,lat,lng
78380,Jim Wells,TX,27.77872,-97.7363
78382,Aransas,TX,28.11489,-97.06342
78383,Live Oak,TX,28.07713,-97.94425
78383,Jim Wells,TX,28.07713,-97.94425
78383,Nueces,TX,28.07713,-97.94425
78384,Duval,TX,27.73068,-98.4707
78384,Jim Wells,TX,27.73068,-98.4707
78385,Kenedy,TX,27.1276,-97.8369
78387,San Patricio,TX,28.08224,-97.55255
78387,Bee,TX,28.08224,-97.55255
78389,Bee,TX,28.244,-97.66619
78390,San Patricio,TX,28.00198,-97.35631
78390,Aransas,TX,28.00198,-97.35631
78391,Bee,TX,28.18297,-97.72743
78393,Refugio,TX,28.18097,-97.35427
78401,Nueces,TX,27.79734,-97.40118
78402,Nueces,TX,27.82413,-97.4091
78404,Nueces,TX,27.76798,-97.39946
78405,Nueces,TX,27.77404,-97.43872
78406,Nueces,TX,27.77197,-97.51543
78407,Nueces,TX,27.80762,-97.44772
78408,Nueces,TX,27.80081,-97.44339
78409,Nueces,TX,27.81729,-97.51458
78410,Nueces,TX,27.83798,-97.59388
78411,Nueces,TX,27.7293,-97.38504
78412,Nueces,TX,27.70364,-97.34264
78413,Nueces,TX,27.68345,-97.40409
78414,Nueces,TX,27.65992,-97.369
78415,Nueces,TX,27.65437,-97.48712
78416,Nueces,TX,27.74933,-97.43759
78417,Nueces,TX,27.73753,-97.46771
78418,Kleberg,TX,27.52732,-97.29313
78418,Nueces,TX,27.52732,-97.29313
78419,Nueces,TX,27.69689,-97.26881
78501,Hidalgo,TX,26.21599,-98.2391
78503,Hidalgo,TX,26.16229,-98.25132
78504,Hidalgo,TX,26.27758,-98.23728
78516,Hidalgo,TX,26.14256,-98.11977
78520,Cameron,TX,25.96564,-97.55103
78521,Cameron,TX,25.95109,-97.32078
78526,Cameron,TX,25.99587,-97.44991
78535,Cameron,TX,26.24948,-97.73124
78536,Starr,TX,26.6432,-98.44369
78536,Hidalgo,TX,26.6432,-98.44369
78537,Hidalgo,TX,26.17322,-98.05744
78538,Hidalgo,TX,26.36812,-97.97152
78539,Hidalgo,TX,26.28,-98.18311
78540,Hidalgo,TX,26.54911,-97.99164
78541,Hidalgo,TX,26.4528,-98.28632
78542,Hidalgo,TX,26.44412,-98.09163
78543,Hidalgo,TX,26.30117,-98.00508
78545,Zapata,TX,26.591,-99.13889
78545,Starr,TX,26.591,-99.13889
78547,Starr,TX,26.30868,-98.69723
78548,Starr,TX,26.27654,-98.65527
78549,Hidalgo,TX,26.48528,-98.02329
78550,Cameron,TX,26.25469,-97.66406
78552,Cameron,TX,26.19664,-97.75083
78557,Hidalgo,TX,26.10844,-98.25118
78558,Hidalgo,TX,26.29276,-98.02366
78559,Cameron,TX,26.14549,-97.82765
78560,Hidalgo,TX,26.25545,-98.49515
78561,Willacy,TX,26.4687,-97.91595
78562,Hidalgo,TX,26.28809,-97.89293
78563,Hidalgo,TX,26.66557,-98.2517
78563,Starr,TX,26.66557,-98.2517
78564,Zapata,TX,26.67801,-99.13171
78565,Hidalgo,TX,26.24453,-98.561
78566,Cameron,TX,26.13543,-97.42184
78567,Cameron,TX,26.04607,-97.73866
78569,Willacy,TX,26.37417,-97.73851
78569,Hidalgo,TX,26.37417,-97.73851
78569,Cameron,TX,26.37417,-97.73851
78570,Hidalgo,TX,26.17149,-97.9112
78572,Hidalgo,TX,26.19848,-98.35633
78573,Hidalgo,TX,26.29745,-98.30242
78574,Hidalgo,TX,26.31118,-98.37293
78575,Cameron,TX,26.03234,-97.55083
78576,Hidalgo,TX,26.32584,-98.46799
78577,Hidalgo,TX,26.1665,-98.19082
78578,Cameron,TX,26.05336,-97.31004
78579,Hidalgo,TX,26.0892,-97.94627
78580,Willacy,TX,26.50065,-97.75087
78580,Kenedy,TX,26.50065,-97.75087
78582,Starr,TX,26.53937,-98.73985
78583,Cameron,TX,26.28166,-97.4686
78584,Starr,TX,26.56226,-98.98471
78585,Starr,TX,26.4856,-99.07737
78586,Cameron,TX,26.10715,-97.64576
78588,Starr,TX,26.73966,-98.39852
78588,Hidalgo,TX,26.73966,-98.39852
78589,Hidalgo,TX,26.15349,-98.15979
78590,Willacy,TX,26.50401,-97.63486
78591,Starr,TX,26.65351,-98.53408
78592,Cameron,TX,26.06516,-97.8461
78593,Cameron,TX,26.26999,-97.82187
78594,Willacy,TX,26.34704,-97.8037
78595,Hidalgo,TX,26.31457,-98.54038
78595,Starr,TX,26.31457,-98.54038
78596,Hidalgo,TX,26.10668,-97.99856
78597,Cameron,TX,26.2474,-97.19688
78598,Willacy,TX,26.52363,-97.42327
78599,Hidalgo,TX,26.2181,-97.99087
78602,Bastrop,TX,30.12735,-97.32801
78605,Burnet,TX,30.77366,-98.04663
78606,Blanco,TX,30.09213,-98.45789
78606,Kendall,TX,30.09213,-98.45789
78606,Comal,TX,30.09213,-98.45789
78607,Llano,TX,30.81961,-98.488
78608,Burnet,TX,30.9341,-97.93255
78609,Llano,TX,30.75975,-98.45271
78610,Hays,TX,30.07962,-97.84047
78610,Travis,TX,30.07962,-97.84047
78610,Caldwell,TX,30.07962,-97.84047
78611,Burnet,TX,30.79188,-98.26663
78611,Llano,TX,30.79188,-98.26663
78612,Bastrop,TX,30.09301,-97.49017
78612,Travis,TX,30.09301,-97.49017
78613,Williamson,TX,30.50683,-97.81939
78613,Travis,TX,30.50683,-97.81939
78614,Gonzales,TX,29.41314,-97.59429
78615,Williamson,TX,30.46426,-97.39061
78615,Travis,TX,30.46426,-97.39061
78616,Caldwell,TX,29.92687,-97.55655
78616,Bastrop,TX,29.92687,-97.55655
78617,Travis,TX,30.1508,-97.59928
78617,Bastrop,TX,30.1508,-97.59928
78618,Gillespie,TX,30.48624,-99.16794
78618,Mason,TX,30.48624,-99.16794
78619,Hays,TX,30.11215,-98.03101
78620,Hays,TX,30.22214,-98.13491
78620,Travis,TX,30.22214,-98.13491
78620,Blanco,TX,30.22214,-98.13491
78621,Bastrop,TX,30.33737,-97.36053
78621,Travis,TX,30.33737,-97.36053
78621,Williamson,TX,30.33737,-97.36053
78621,Lee,TX,30.33737,-97.36053
78622,Caldwell,TX,29.77225,-97.78229
78623,Comal,TX,29.95973,-98.21933
78623,Hays,TX,29.95973,-98.21933
78624,Gillespie,TX,30.29227,-98.87141
78624,Kendall,TX,30.29227,-98.87141
78626,Williamson,TX,30.66664,-97.59878
78628,Williamson,TX,30.63981,-97.74636
78629,Gonzales,TX,29.47762,-97.45093
78629,DeWitt,TX,29.47762,-97.45093
78631,Kimble,TX,30.34576,-99.31161
78631,Gillespie,TX,30.34576,-99.31161
78631,Kerr,TX,30.34576,-99.31161
78632,Gonzales,TX,29.68866,-97.46858
78632,Caldwell,TX,29.68866,-97.46858
78633,Williamson,TX,30.73803,-97.75465
78634,Williamson,TX,30.56,-97.54404
78634,Travis,TX,30.56,-97.54404
78635,Blanco,TX,30.20824,-98.5485
78636,Blanco,TX,30.31649,-98.42376
78638,Guadalupe,TX,29.65821,-97.79595
78638,Gonzales,TX,29.65821,-97.79595
78639,Llano,TX,30.65823,-98.45506
78639,Burnet,TX,30.65823,-98.45506
78640,Hays,TX,29.99619,-97.82355
78640,Caldwell,TX,29.99619,-97.82355
78640,Travis,TX,29.99619,-97.82355
78641,Travis,TX,30.55851,-97.91473
78641,Williamson,TX,30.55851,-97.91473
78642,Williamson,TX,30.6946,-97.94087
78642,Burnet,TX,30.6946,-97.94087
78643,Llano,TX,30.68161,-98.71281
78644,Caldwell,TX,29.87111,-97.67292
78645,Travis,TX,30.4502,-97.96934
78648,Caldwell,TX,29.69594,-97.63827
78648,Guadalupe,TX,29.69594,-97.63827
78648,Gonzales,TX,29.69594,-97.63827
78650,Bastrop,TX,30.30536,-97.21574
78650,Lee,TX,30.30536,-97.21574
78652,Travis,TX,30.13462,-97.8606
78652,Hays,TX,30.13462,-97.8606
78653,Travis,TX,30.33783,-97.52006
78653,Bastrop,TX,30.33783,-97.52006
78654,Burnet,TX,30.57112,-98.20982
78654,Travis,TX,30.57112,-98.20982
78655,Caldwell,TX,29.82346,-97.83517
78655,Guadalupe,TX,29.82346,-97.83517
78656,Caldwell,TX,29.90275,-97.8089
78656,Hays,TX,29.90275,-97.8089
78657,Llano,TX,30.53328,-98.37906
78657,Burnet,TX,30.53328,-98.37906
78658,Gonzales,TX,29.59339,-97.62661
78659,Bastrop,TX,30.20667,-97.12624
78659,Lee,TX,30.20667,-97.12624
78660,Travis,TX,30.44361,-97.59558
78661,Caldwell,TX,29.72925,-97.74212
78661,Guadalupe,TX,29.72925,-97.74212
78662,Bastrop,TX,29.94316,-97.44231
78662,Caldwell,TX,29.94316,-97.44231
78663,Blanco,TX,30.41582,-98.31144
78663,Travis,TX,30.41582,-98.31144
78663,Hays,TX,30.41582,-98.31144
78663,Burnet,TX,30.41582,-98.31144
78664,Williamson,TX,30.50461,-97.64583
78664,Travis,TX,30.50461,-97.64583
78665,Williamson,TX,30.55038,-97.63681
78666,Hays,TX,29.8826,-97.97974
78666,Guadalupe,TX,29.8826,-97.97974
78666,Comal,TX,29.8826,-97.97974
78666,Caldwell,TX,29.8826,-97.97974
78669,Travis,TX,30.4347,-98.13066
78669,Burnet,TX,30.4347,-98.13066
78669,Blanco,TX,30.4347,-98.13066
78670,Guadalupe,TX,29.76267,-97.84608
78671,Gillespie,TX,30.20409,-98.63275
78672,Llano,TX,30.88151,-98.49128
78674,Williamson,TX,30.67213,-97.59653
78675,Gillespie,TX,30.4585,-98.70534
78676,Hays,TX,30.04141,-98.15051
78676,Blanco,TX,30.04141,-98.15051
78676,Comal,TX,30.04141,-98.15051
78677,Gonzales,TX,29.34174,-97.59335
78681,Williamson,TX,30.5355,-97.71981
78701,Travis,TX,30.27022,-97.74248
78702,Travis,TX,30.26339,-97.7144
78703,Travis,TX,30.29385,-97.76554
78704,Travis,TX,30.24298,-97.76537
78705,Travis,TX,30.2947,-97.739
78712,Travis,TX,30.28393,-97.73294
78717,Williamson,TX,30.48988,-97.75393
78719,Travis,TX,30.14465,-97.67148
78721,Travis,TX,30.27127,-97.68345
78722,Travis,TX,30.29005,-97.71458
78723,Travis,TX,30.30423,-97.68578
78724,Travis,TX,30.29474,-97.61439
78725,Travis,TX,30.23554,-97.60859
78726,Travis,TX,30.42898,-97.84254
78727,Travis,TX,30.42894,-97.71736
78727,Williamson,TX,30.42894,-97.71736
78728,Travis,TX,30.45537,-97.68948
78728,Williamson,TX,30.45537,-97.68948
78729,Williamson,TX,30.45738,-97.75516
78729,Travis,TX,30.45738,-97.75516
78730,Travis,TX,30.36322,-97.83847
78731,Travis,TX,30.34766,-97.7687
78732,Travis,TX,30.3802,-97.89291
78733,Travis,TX,30.32338,-97.87762
78734,Travis,TX,30.38079,-97.94676
78735,Travis,TX,30.26634,-97.86775
78736,Travis,TX,30.24833,-97.94965
78736,Hays,TX,30.24833,-97.94965
78737,Hays,TX,30.18935,-97.96059
78737,Travis,TX,30.18935,-97.96059
78738,Travis,TX,30.30668,-97.99002
78739,Travis,TX,30.17596,-97.89087
78739,Hays,TX,30.17596,-97.89087
78741,Travis,TX,30.23007,-97.71389
78742,Travis,TX,30.24375,-97.65869
78744,Travis,TX,30.18024,-97.72888
78745,Travis,TX,30.20743,-97.79822
78746,Travis,TX,30.29759,-97.81136
78747,Travis,TX,30.12521,-97.74117
78748,Travis,TX,30.16144,-97.8227
78749,Travis,TX,30.21329,-97.85732
78750,Travis,TX,30.41685,-97.80223
78750,Williamson,TX,30.41685,-97.80223
78751,Travis,TX,30.3108,-97.72278
78752,Travis,TX,30.33141,-97.70364
78753,Travis,TX,30.38353,-97.67335
78754,Travis,TX,30.35633,-97.63925
78756,Travis,TX,30.32219,-97.7402
78757,Travis,TX,30.35164,-97.73267
78758,Travis,TX,30.38768,-97.70665
78759,Travis,TX,30.4027,-97.76093
78759,Williamson,TX,30.4027,-97.76093
78801,Uvalde,TX,29.36407,-99.88476
78801,Real,TX,29.36407,-99.88476
78802,Uvalde,TX,29.14481,-99.91983
78827,Dimmit,TX,28.42865,-99.72393
78828,Real,TX,29.84372,-99.99375
78828,Edwards,TX,29.84372,-99.99375
78829,Zavala,TX,28.89351,-99.57401
78830,Dimmit,TX,28.53226,-99.48219
78832,Kinney,TX,29.39512,-100.4069
78833,Real,TX,29.69785,-99.97248
78833,Edwards,TX,29.69785,-99.97248
78833,Uvalde,TX,29.69785,-99.97248
78834,Dimmit,TX,28.54776,-99.87286
78834,Zavala,TX,28.54776,-99.87286
78836,Dimmit,TX,28.32336,-99.64569
78837,Val Verde,TX,29.92708,-101.28057
78838,Uvalde,TX,29.53476,-99.70757
78839,Zavala,TX,28.71282,-99.75516
78839,Dimmit,TX,28.71282,-99.75516
78840,Val Verde,TX,29.74499,-100.92362
78841,Val Verde,TX,29.8459,-101.4653
78842,Val Verde,TX,29.63677,-101.01044
78843,Val Verde,TX,29.34904,-100.79188
78850,Medina,TX,29.27937,-99.33581
78851,Terrell,TX,30.22441,-101.91733
78852,Maverick,TX,28.82698,-100.31543
78860,Maverick,TX,28.38168,-100.22962
78861,Medina,TX,29.41778,-99.15663
78870,Uvalde,TX,29.29829,-99.61255
78871,Val Verde,TX,29.90185,-101.62018
78872,Zavala,TX,28.90751,-99.88039
78873,Real,TX,29.80966,-99.73953
78877,Maverick,TX,28.9533,-100.60429
78879,Real,TX,29.6435,-99.71733
78879,Uvalde,TX,29.6435,-99.71733
78880,Edwards,TX,29.96486,-100.27779
78880,Real,TX,29.96486,-100.27779
78881,Uvalde,TX,29.39333,-99.50972
78883,Bandera,TX,29.67707,-99.31851
78884,Bandera,TX,29.63823,-99.49308
78884,Uvalde,TX,29.63823,-99.49308
78884,Medina,TX,29.63823,-99.49308
78885,Bandera,TX,29.82682,-99.54502
78886,Medina,TX,29.15453,-99.18749
78931,Austin,TX,30.03117,-96.44291
78932,Washington,TX,30.1656,-96.70793
78932,Fayette,TX,30.1656,-96.70793
78933,Colorado,TX,29.77209,-96.33829
78933,Austin,TX,29.77209,-96.33829
78934,Colorado,TX,29.7023,-96.56741
78935,Colorado,TX,29.68797,-96.43006
78938,Fayette,TX,29.82757,-96.7041
78940,Fayette,TX,29.93139,-96.66701
78940,Colorado,TX,29.93139,-96.66701
78940,Austin,TX,29.93139,-96.66701
78941,Fayette,TX,29.74201,-97.1561
78941,Gonzales,TX,29.74201,-97.1561
78941,Bastrop,TX,29.74201,-97.1561
78941,Lavaca,TX,29.74201,-97.1561
78942,Lee,TX,30.16803,-96.93153
78942,Fayette,TX,30.16803,-96.93153
78942,Bastrop,TX,30.16803,-96.93153
78943,Colorado,TX,29.69721,-96.59538
78944,Austin,TX,30.00401,-96.48945
78945,Fayette,TX,29.91594,-96.89031
78945,Bastrop,TX,29.91594,-96.89031
78945,Lee,TX,29.91594,-96.89031
78946,Lee,TX,30.18947,-96.77412
78946,Fayette,TX,30.18947,-96.77412
78946,Washington,TX,30.18947,-96.77412
78947,Lee,TX,30.42378,-97.04183
78948,Lee,TX,30.30748,-96.97022
78949,Fayette,TX,29.83681,-97.08062
78950,Austin,TX,29.90735,-96.48518
78950,Colorado,TX,29.90735,-96.48518
78950,Fayette,TX,29.90735,-96.48518
78951,Colorado,TX,29.61361,-96.83746
78951,Lavaca,TX,29.61361,-96.83746
78953,Bastrop,TX,29.85552,-97.35214
78953,Caldwell,TX,29.85552,-97.35214
78954,Fayette,TX,30.04507,-96.69774
78954,Austin,TX,30.04507,-96.69774
78956,Fayette,TX,29.68322,-96.93454
78956,Lavaca,TX,29.68322,-96.93454
78957,Bastrop,TX,30.01279,-97.17481
78957,Fayette,TX,30.01279,-97.17481
78959,Gonzales,TX,29.69877,-97.30153
78959,Fayette,TX,29.69877,-97.30153
78959,Caldwell,TX,29.69877,-97.30153
78959,Bastrop,TX,29.69877,-97.30153
78962,Colorado,TX,29.66951,-96.73815
78962,Fayette,TX,29.66951,-96.73815
78963,Fayette,TX,29.92586,-97.02767
79001,Oldham,TX,35.2824,-102.8023
79001,Deaf Smith,TX,35.2824,-102.8023
79002,Gray,TX,35.19819,-100.76956
79002,Donley,TX,35.19819,-100.76956
79003,Hemphill,TX,35.63873,-100.0881
79003,Wheeler,TX,35.63873,-100.0881
79005,Lipscomb,TX,36.3874,-100.50627
79005,Ochiltree,TX,36.3874,-100.50627
79007,Hutchinson,TX,35.66635,-101.41444
79008,Hutchinson,TX,35.69845,-101.42383
79009,Parmer,TX,34.53016,-102.88533
79010,Potter,TX,35.45283,-102.12013
79010,Oldham,TX,35.45283,-102.12013
79011,Wheeler,TX,35.63111,-100.20866
79011,Hemphill,TX,35.63111,-100.20866
79012,Randall,TX,35.11701,-102.1072
79013,Moore,TX,36.04183,-101.99335
79014,Hemphill,TX,35.91912,-100.32123
79014,Lipscomb,TX,35.91912,-100.32123
79014,Roberts,TX,35.91912,-100.32123
79015,Randall,TX,34.95259,-101.89925
79016,Randall,TX,34.98338,-101.9148
79018,Hartley,TX,35.69322,-102.33767
79018,Moore,TX,35.69322,-102.33767
79018,Oldham,TX,35.69322,-102.33767
79019,Armstrong,TX,34.98099,-101.39288
79019,Randall,TX,34.98099,-101.39288
79021,Hale,TX,33.98366,-101.99302
79022,Dallam,TX,36.10004,-102.61443
79022,Hartley,TX,36.10004,-102.61443
79024,Lipscomb,TX,36.43877,-100.35188
79025,Deaf Smith,TX,34.94943,-102.20117
79025,Randall,TX,34.94943,-102.20117
79027,Castro,TX,34.49238,-102.3378
79027,Lamb,TX,34.49238,-102.3378
79029,Moore,TX,35.89513,-102.02756
79029,Hartley,TX,35.89513,-102.02756
79031,Lamb,TX,34.24501,-102.45225
79031,Castro,TX,34.24501,-102.45225
79032,Hale,TX,34.2878,-101.89492
79033,Ochiltree,TX,36.30684,-100.97661
79034,Lipscomb,TX,36.37524,-100.16581
79035,Parmer,TX,34.68301,-102.78573
79035,Deaf Smith,TX,34.68301,-102.78573
79036,Carson,TX,35.59727,-101.54826
79036,Hutchinson,TX,35.59727,-101.54826
79036,Potter,TX,35.59727,-101.54826
79036,Moore,TX,35.59727,-101.54826
79039,Carson,TX,35.25237,-101.12206
79039,Gray,TX,35.25237,-101.12206
79039,Armstrong,TX,35.25237,-101.12206
79039,Donley,TX,35.25237,-101.12206
79040,Hansford,TX,36.30113,-101.57841
79040,Sherman,TX,36.30113,-101.57841
79041,Hale,TX,34.0376,-101.93466
79041,Lamb,TX,34.0376,-101.93466
79042,Randall,TX,34.74802,-101.89449
79042,Castro,TX,34.74802,-101.89449
79042,Swisher,TX,34.74802,-101.89449
79042,Armstrong,TX,34.74802,-101.89449
79043,Castro,TX,34.36761,-102.1374
79043,Lamb,TX,34.36761,-102.1374
79043,Hale,TX,34.36761,-102.1374
79044,Hartley,TX,35.87456,-102.37903
79045,Deaf Smith,TX,34.89831,-102.51228
79045,Castro,TX,34.89831,-102.51228
79046,Lipscomb,TX,36.14237,-100.10709
79046,Hemphill,TX,36.14237,-100.10709
79051,Dallam,TX,36.45421,-102.23423
79052,Swisher,TX,34.35869,-101.76276
79052,Hale,TX,34.35869,-101.76276
79052,Castro,TX,34.35869,-101.76276
79053,Parmer,TX,34.40284,-102.59106
79054,Gray,TX,35.42894,-100.78086
79056,Lipscomb,TX,36.21724,-100.22139
79057,Gray,TX,35.20638,-100.62157
79057,Donley,TX,35.20638,-100.62157
79057,Wheeler,TX,35.20638,-100.62157
79057,Collingsworth,TX,35.20638,-100.62157
79058,Potter,TX,35.59509,-101.94925
79058,Moore,TX,35.59509,-101.94925
79059,Roberts,TX,35.79825,-100.73531
79059,Gray,TX,35.79825,-100.73531
79061,Wheeler,TX,35.51987,-100.45706
79061,Gray,TX,35.51987,-100.45706
79062,Hutchinson,TX,35.99616,-101.52733
79062,Hansford,TX,35.99616,-101.52733
79063,Castro,TX,34.51063,-102.115
79064,Lamb,TX,34.17738,-102.12699
79064,Hale,TX,34.17738,-102.12699
79065,Gray,TX,35.52363,-100.90378
79065,Roberts,TX,35.52363,-100.90378
79066,Gray,TX,35.49929,-101.03423
79068,Carson,TX,35.33633,-101.45226
79068,Potter,TX,35.33633,-101.45226
79070,Ochiltree,TX,36.25346,-100.80731
79070,Roberts,TX,36.25346,-100.80731
79070,Lipscomb,TX,36.25346,-100.80731
79072,Hale,TX,34.1719,-101.745
79073,Hale,TX,33.95608,-101.94924
79078,Hutchinson,TX,35.69856,-101.55
79079,Wheeler,TX,35.20719,-100.24884
79079,Collingsworth,TX,35.20719,-100.24884
79080,Hutchinson,TX,35.70341,-101.21116
79080,Carson,TX,35.70341,-101.21116
79081,Hansford,TX,36.21559,-101.21054
79081,Hutchinson,TX,36.21559,-101.21054
79081,Ochiltree,TX,36.21559,-101.21054
79081,Roberts,TX,36.21559,-101.21054
79082,Lamb,TX,34.21881,-102.2862
79083,Hutchinson,TX,35.87359,-101.51422
79083,Moore,TX,35.87359,-101.51422
79084,Sherman,TX,36.25502,-102.01825
79084,Dallam,TX,36.25502,-102.01825
79085,Castro,TX,34.73977,-102.50956
79086,Sherman,TX,36.13538,-101.79255
79086,Moore,TX,36.13538,-101.79255
79087,Dallam,TX,36.32788,-102.93667
79088,Swisher,TX,34.57463,-101.69315
79088,Briscoe,TX,34.57463,-101.69315
79088,Castro,TX,34.57463,-101.69315
79091,Randall,TX,34.87053,-102.11431
79092,Oldham,TX,35.28133,-102.48784
79092,Deaf Smith,TX,35.28133,-102.48784
79093,Ochiltree,TX,36.26637,-101.02997
79094,Armstrong,TX,34.84546,-101.52493
79095,Collingsworth,TX,34.88485,-100.19561
79095,Childress,TX,34.88485,-100.19561
79096,Wheeler,TX,35.45133,-100.1984
79097,Carson,TX,35.43104,-101.17405
79097,Gray,TX,35.43104,-101.17405
79098,Deaf Smith,TX,35.15671,-102.21646
79098,Oldham,TX,35.15671,-102.21646
79098,Randall,TX,35.15671,-102.21646
79098,Potter,TX,35.15671,-102.21646
79101,Potter,TX,35.20605,-101.83946
79102,Potter,TX,35.19948,-101.84661
79103,Potter,TX,35.18297,-101.7999
79103,Randall,TX,35.18297,-101.7999
79104,Potter,TX,35.2011,-101.79017
79106,Potter,TX,35.20369,-101.89178
79106,Randall,TX,35.20369,-101.89178
79107,Potter,TX,35.23119,-101.7946
79108,Potter,TX,35.37511,-101.80307
79108,Carson,TX,35.37511,-101.80307
79109,Randall,TX,35.1665,-101.88633
79109,Potter,TX,35.1665,-101.88633
79110,Randall,TX,35.14946,-101.87109
79111,Potter,TX,35.21934,-101.68957
79118,Randall,TX,35.10103,-101.74863
79118,Potter,TX,35.10103,-101.74863
79118,Armstrong,TX,35.10103,-101.74863
79119,Randall,TX,35.10876,-102.01968
79121,Randall,TX,35.17447,-101.92922
79121,Potter,TX,35.17447,-101.92922
79124,Potter,TX,35.26891,-102.02705
79124,Randall,TX,35.26891,-102.02705
79201,Childress,TX,34.4101,-100.33521
79201,Cottle,TX,34.4101,-100.33521
79201,Hall,TX,34.4101,-100.33521
79201,Motley,TX,34.4101,-100.33521
79220,Dickens,TX,33.7658,-100.76614
79223,Cottle,TX,34.2317,-100.48085
79225,Hardeman,TX,34.25058,-99.50831
79225,Wilbarger,TX,34.25058,-99.50831
79226,Donley,TX,34.91965,-100.99229
79226,Armstrong,TX,34.91965,-100.99229
79226,Briscoe,TX,34.91965,-100.99229
79226,Hall,TX,34.91965,-100.99229
79227,Foard,TX,33.87702,-99.74893
79227,Knox,TX,33.87702,-99.74893
79229,Dickens,TX,33.67379,-100.744
79230,Childress,TX,34.71353,-100.04878
79230,Collingsworth,TX,34.71353,-100.04878
79231,Floyd,TX,33.94164,-101.06579
79233,Hall,TX,34.50195,-100.49165
79234,Motley,TX,34.22108,-100.95509
79234,Floyd,TX,34.22108,-100.95509
79235,Floyd,TX,33.94794,-101.26088
79235,Crosby,TX,33.94794,-101.26088
79235,Motley,TX,33.94794,-101.26088
79236,King,TX,33.5992,-100.28095
79236,Dickens,TX,33.5992,-100.28095
79237,Donley,TX,34.85566,-100.66588
79239,Hall,TX,34.64837,-100.77015
79240,Donley,TX,34.8836,-100.76797
79241,Floyd,TX,34.18069,-101.38507
79241,Swisher,TX,34.18069,-101.38507
79243,Dickens,TX,33.76426,-101.02557
79243,Crosby,TX,33.76426,-101.02557
79244,Motley,TX,34.0383,-100.8059
79245,Hall,TX,34.68001,-100.47552
79245,Childress,TX,34.68001,-100.47552
79245,Collingsworth,TX,34.68001,-100.47552
79245,Donley,TX,34.68001,-100.47552
79247,Wilbarger,TX,34.39704,-99.3807
79248,Cottle,TX,33.94146,-100.22159
79248,King,TX,33.94146,-100.22159
79248,Foard,TX,33.94146,-100.22159
79248,Dickens,TX,33.94146,-100.22159
79250,Hale,TX,33.88134,-101.59881
79250,Floyd,TX,33.88134,-101.59881
79250,Lubbock,TX,33.88134,-101.59881
79250,Crosby,TX,33.88134,-101.59881
79251,Collingsworth,TX,34.96174,-100.45441
79252,Hardeman,TX,34.31001,-99.80874
79252,Cottle,TX,34.31001,-99.80874
79255,Briscoe,TX,34.36113,-101.04924
79255,Floyd,TX,34.36113,-101.04924
79255,Motley,TX,34.36113,-101.04924
79256,Motley,TX,33.87463,-100.82078
79256,Dickens,TX,33.87463,-100.82078
79257,Briscoe,TX,34.44868,-101.2995
79257,Swisher,TX,34.44868,-101.2995
79258,Floyd,TX,34.24344,-101.29647
79259,Hall,TX,34.36243,-100.45594
79259,Childress,TX,34.36243,-100.45594
79261,Hall,TX,34.45525,-100.86876
79311,Hale,TX,33.85781,-101.88228
79311,Lubbock,TX,33.85781,-101.88228
79312,Lamb,TX,34.06218,-102.36794
79313,Hockley,TX,33.8126,-102.16093
79313,Lamb,TX,33.8126,-102.16093
79313,Lubbock,TX,33.8126,-102.16093
79314,Cochran,TX,33.63016,-103.03051
79316,Terry,TX,33.13478,-102.3058
79322,Crosby,TX,33.65887,-101.19814
79323,Gaines,TX,32.94678,-102.89674
79323,Yoakum,TX,32.94678,-102.89674
79324,Bailey,TX,33.88759,-102.73534
79324,Lamb,TX,33.88759,-102.73534
79325,Parmer,TX,34.40798,-102.93821
79325,Bailey,TX,34.40798,-102.93821
79326,Lamb,TX,34.09913,-102.21433
79329,Lubbock,TX,33.72503,-101.68807
79330,Garza,TX,33.03072,-101.21727
79331,Dawson,TX,32.66775,-101.97488
79331,Martin,TX,32.66775,-101.97488
79331,Borden,TX,32.66775,-101.97488
79331,Gaines,TX,32.66775,-101.97488
79336,Hockley,TX,33.59962,-102.40214
79336,Cochran,TX,33.59962,-102.40214
79339,Lamb,TX,33.87938,-102.34682
79339,Hockley,TX,33.87938,-102.34682
79342,Gaines,TX,32.90313,-102.33188
79343,Crosby,TX,33.65096,-101.54459
79343,Lubbock,TX,33.65096,-101.54459
79344,Bailey,TX,33.85677,-103.0143
79345,Terry,TX,33.33611,-102.32789
79345,Lynn,TX,33.33611,-102.32789
79346,Cochran,TX,33.64805,-102.82309
79346,Bailey,TX,33.64805,-102.82309
79347,Bailey,TX,34.18804,-102.79682
79347,Parmer,TX,34.18804,-102.79682
79347,Lamb,TX,34.18804,-102.79682
79347,Castro,TX,34.18804,-102.79682
79350,Lubbock,TX,33.73115,-101.82296
79351,Dawson,TX,32.93191,-101.78581
79351,Lynn,TX,32.93191,-101.78581
79351,Borden,TX,32.93191,-101.78581
79353,Hockley,TX,33.78723,-102.58723
79355,Yoakum,TX,33.16605,-102.89485
79356,Garza,TX,33.2562,-101.33245
79356,Crosby,TX,33.2562,-101.33245
79356,Lynn,TX,33.2562,-101.33245
79357,Crosby,TX,33.64659,-101.40577
79358,Hockley,TX,33.4321,-102.20017
79358,Lubbock,TX,33.4321,-102.20017
79358,Terry,TX,33.4321,-102.20017
79359,Gaines,TX,32.92872,-102.54718
79359,Yoakum,TX,32.92872,-102.54718
79359,Terry,TX,32.92872,-102.54718
